feature	fd1f9e9e993e374d3a40f750a85dfa6e	X99bccd58aaeb00f98e22add40be6e36b	X6420671c26eef32065e0275c8cd6701e	f864ed2c52dd0ee16ed932d4c4c166de	b4f28264f150902936030ef29ce2a10a	X9b6acfb0708fe91f75081d6801659932	X5cb0182033909c6dea7fc6cb598436a5	e93b313352019b8113e7fc66bf757917	X9ee9d7f1e7a96963f1ee2668f858fced	b407c0316dbd17ba50708ee7a6bb48e6	e23db0927268e80a7bc629e7793e11d4	X55b7688dfd42d9b2545d67bb5b0f086c	X1569f7ae988e26c905ab8fab427c8a0d	X08a0cf376add32f3f4b57ec1e82a7a27	be22632d5e3f6175707a3213d7a90ad2	b6ecd20f301035741915d6c32bda2410	eafd20ce1f25fbd8c737f0086f81c11b	X44158349d8858abc6c04aada0c131da5	X4b7712254e4dd8d5bc585d4a6c5c2e88	d114fb4c335125128be28401522dd41a	fd496fd32dc8c08ade2e8b6c9d8ee13d	ee6b0302402ac29fe5a19e51672a3283	X302d0c312461ee75b22821e954f88ba9	X1a65b568a8cbab6afc60587b3a3562c3	a92e27080262556ed1c060b8411141f6	X799b4308ac6b3570302274b3843bbbba	X573a1b003a4f1a5c8da6c21d22650fb2	X89f8b6cf08a9c941be608629f1287d09	X6be00ecd6672ff69a6afcffc4c0ea0e2	c1624e84b1704a8e5f5f2a41d8737493	X16294d1e7cbbbf2f60c486bd6b193b90	d71658ca9c27d685841dfca61823eb95	X2b1619989536df3d37e221dcc84ba7bc	X959aeca1a65ce24599aaed29828c33f0	a83d067822df1efdda6e0848ca920d14	f22e4f0d218aa62ff1ca039104d15a68	X17b8cbca2743de33484d559e0bf12cc9	X8feccd7313bcb9c4ded7d044b77ea1af	X6feb7dcd3b2f67420b420039a234198e	X168dc8cb9285963c9ab81ea2875b5d98	f180ce7374201d84cccd514044fc1f99	d611e03044e800bf023cfc92bec2106a	a730ef0685ea600be854be1842a6b362	e51fc3bc6d08ae82b3299bff3739b1f6	X58da6988f3a0fae09c061e9775e35980	f934328f40dd0490f0ba1e8b34dff01e	cc1c1f8febcd19956e4fe51b367672fb	e4d7ec116468af7a897667872f28e30d	X9772f92f79ea8b9d8fcddf2410e06802	X6726c2626997de6acc25552de5f09d82	X970b8c4828f3cc86fab57e48bb8fad63	X7c3550e521d8dd035366eac5c64f2e47	b7d000a0302fb186f0c0d3ed19e7fc1f	X6ab475426af806ca2528a3b20d77cde8	X629f41c0de31ba20f5d2b3f4c69e09c1	X72bf6f8e32de3042bcea08f2a8fffae0	X35195a80f6fb69ef8bd6827d1b045aad	de7606f9f340dfe3787aad590dc88e9e	X5f8d35126b0a7321413d21487ec72b73	X419af6db3c0709d63ffc1933ab11b24c	X2fb5a4a7d5e419920ec9257327a118ca	X8e493df449e84acb4e24f5811ff3599b	a663a01aeb4dbb88bbe0a9840e8f64dc	X533b6c05a74b2c25a94f884d6fe42f9d	e865f29a716e8d51f83931befa951240	X743f7360159fe13c57904b195e80859f	c16dcac354d2cf6baf9294c744a1ebe5	d60b96014cef09d74aaa2fa1fbc9f3ac	X7c3d7711fd15460714ece118b35c0576	f5d95230ea5c7be589ebfb2654751f6a	X3578cafb57e4b2ca4748b46cf444ac12	X12427d591e0e9445da48e730b2db3b9a	c8b4d41f5529f56772e9988166516372	X255d3e378354ea91e18121d620d94e79	b7a1c874d8d176c53435ea5b3fd10286	X55beed6d1a19ce34788b66488ffe3917	dde9400c29c51f5923cda7253649204b	X0c053c38cdbe319bdd539363e59dcc31	X286cdd25e778d56bcb2d8fe45c803961	X8ca8266de22f80a38cc348f66f911331	X0f94d5594dec0e0879f3da115d859f2c	d00a3564e47e0d67440f9a4c47307f59	X693de09a317c267d5af55841893aec6e	bbbf807fccaf8b5896d4eb82f2ca7cb6	X9f13b19008d5919b2d49905d2ca06b99	db707b4e4367788f6f0f53525b62c61d	df192232ea85bc2f6a3adcadaa22b4e3	bc9f5044e47b189552e9b5746eccd751	X031b77a75bff7a6723d26e7e2fee4609	ce6b1ca94056d100a1df87a6ed7a90bc	X77179c914d854ab269c8f9ae2e709647	X24ac1cbe3fb5bb0861a7639da9aa87f4	X7c2872d44cd07d6000ee0ee0c689d778	X3955aedaf9628d8081af01e5708cc9d3	X1d8b84a03912257db768016645b454a9	f61299313ce0559d2a53d6b9a43edecf	abca3120681f80e5a837b07d3c11056e	X6facdf45c29be6603b1ecd81fe753105	d36c7fad0a492ec8635894778c85d7c5	X6e2d800e4a8396f0f698ad0060b1e90b	X78f454d600bcc8b21d364dce8d58cf4e	babd95935bd068424c6c2dc26382ece0	fdd1c7df7465312a55da2edab91d6ae3	X5959ef7d798c80eafd917b45eb54f1c0
X11402.MC154.fastq.gz	0	0.0030786260334152	0.00121069563111834	0	0	0	0	0	0	0	0.000415095644954858	0	0	0.000449686948701097	0	0	0	0	0	0	0.0149434432183749	0.000726417378671002	0.179632640354215	0	0.0102390259088865	0	0	0	0	0	0	0	0.00155660866858072	0	0	0.00114151302362586	0.000449686948701097	0	0	0.612681171953371	0	0	0	0	0	0	0.00418554775329482	0	0	0.000103773911238715	0	0	0.00366667819710125	0	0.000553460859939811	0.000172956518731191	0	0	0.00484278252447335	0.00197170431353558	0	0	0.00816354768411221	0	0	0.000622643467432288	0	0.000311321733716144	0	0	0	0.00532706077692068	0	0	0	0	0	0	0.000276730429969906	0	0	0	0	0.0423051644816493	0	0.0276384516932443	0	0	0	0	0.0517485904043723	0	0	0.000138365214984953	0.0177799301255664	0	0	0	0	0.000795599986163478	0.000138365214984953	0	0.00273271299595282	0
X11402.MC156.fastq.gz	0	0	0	0.00146745909457774	0	0	0	0.000293491818915548	0	0	0	0	0	0	0	0	0.00733729547288869	0.00227456159659549	0.000660356592559982	0	0.51287695355492	0	0.0242864480152616	0.000733729547288869	0.0137207425343019	0	0	0.000440237728373322	0	0	0.0011005943209333	0	0	0.00139408613984885	0	0.014307726172133	0.00124734023039108	0.000293491818915548	0.000146745909457774	0.381539364590212	0.000220118864186661	0	0	0	0	0	0.015555066402524	0	0.000366864773644435	0.00146745909457774	0	0	0	0	0	0	0	0	0	0	0	0	0.00205444273240883	0	0	0.00205444273240883	0	0	0	0	0	0.0118864186660797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102722136620442	0	0	0	0.000366864773644435	0	0	0.000880475456746643	0	0	0	0	0	0	0	0	0	0
X11402.MC158.fastq.gz	0	0.00176347801050889	0	7.19786943064853e-05	0	0	0	0	0	7.19786943064853e-05	0.0158353127474268	0	0	7.19786943064853e-05	0	0	0.000719786943064853	0	0	0	0.00557834880875261	0	0.097747066868207	0	0.0436550780968833	0	0	0.000323904124379184	0	0	0	0	0.000251925430072698	0	0.000287914777225941	0.0170949398977903	0.00111566976175052	0	0	0.68912401929029	0.000143957388612971	0	0	0	0	0.000143957388612971	0.0518966385949759	0	0	0	0	0	0	0.000143957388612971	0.00158353127474268	0.000215936082919456	0	0	0	0	0	0	0.0128122075865544	0	0	0.000611818901605125	0	0	0	0.00493054055999424	0	0.000143957388612971	0	0	0	0	0	0	0.00273519038364644	0	0	0	0	0	0	0.032786295256604	0.0166630677319513	0	0	0	0	0	0	0.000215936082919456	0	0	0	0	0	0	0	0	0.00125962715036349	0
X11402.MC160.fastq.gz	0	0.00126769490809212	0.00371857173040355	0	0	0	0	0	0	0	0.00891612085358124	0	0	0	0	0	0.00042256496936404	0.00169025987745616	0	0	0.0843439678850623	0	0.00667652651595183	0	0.0143249524614409	0	0	0	0	0	0	0	0	0	0	0.0150433129093598	0.00063384745404606	0.000380308472427636	0	0.714853158673146	0	0	0	0	0	0	0.0184660891612085	0	0	0.000295795478554828	0.000169025987745616	0	0.0498204098880203	0	8.45129938728079e-05	0	0.00794422142404395	0	0	0	0	0	0.00942319881681809	0	0	0	0	0.000253538981618424	0	0	0	0.00608493555884217	0	0.00443693217832242	0	0	0	0	0.00042256496936404	0	0	0	0	0	0	0.0346080709909149	0.00802873441791675	0	0	0	0.00671878301288823	0	0	0	0	0	0.000549334460173252	0	0	0	0	0.00042256496936404	0	0
X11402.MC167.fastq.gz	0	0	0.00100670085254978	0	0	0	0	0	0	0	0.000629188032843615	0.00213923931166829	0.000471891024632712	0.00191902350017303	0	0	0	0.00223361751659483	0.00204486110674175	0.000125837606568723	0.00921760468115897	0.00339761537735552	0.17224022399094	0	0.00471891024632711	0	0	0.0205115298707019	0	0	0	0.00106961965583415	0	0	0	0.028376380281247	0.000125837606568723	0	0	0.333280900997263	0.00201340170509957	0	0	0	0	0.00185610469688867	0.265013999433731	0	0	0	0	0	0.000377512819706169	0	0.000943782049265423	0	0	0	0.00226507691823702	0	0	0	0.00660647434485796	0	0	0.000188756409853085	0.00358637178720861	0.00207632050838393	0.000597728631201434	0	0.00569415169723472	0.0243495768710479	0	0.01009846792714	0	0	0.00040897222134835	0	0.00188756409853085	9.43782049265423e-05	0	0	0	0.0141252713373392	0.00412118161512568	0.0130241922798628	0.00629188032843615	0	0	0	0.0332840469374273	0	0.0016358888853934	0.00213923931166829	0	0	0	0.00160442948375122	0	0	0.000377512819706169	0	0.00739295938591248	0.00443577563154749
X11402.MC169.fastq.gz	0	0	0.00019872813990461	0.0103054735407677	0	0	0	0	0	0	0.000425846014081308	0	0	0	0	0	0.00241312741312741	0.00229956847603906	0	0.000255507608448785	0.016267317737906	0.000539404951169657	0.119066545537134	0.000596184419713831	0.0124630933454463	0	0.00070974335680218	0.00051101521689757	0	0	0	0.000255507608448785	0.011724960254372	0.000425846014081308	0	0.0206961162843516	0.00116397910515558	0.000141948671360436	0	0.618952986600045	0	0	0	0	0	0	0.0497104247104247	0	0	0.000227117874176698	0	0.0166363842834431	5.67794685441744e-05	0.000567794685441744	0.000255507608448785	0	0	0	0.000851692028162616	0	0	0	0.00127753804224392	0	0.00122075857369975	0.000227117874176698	0	0.00417329093799682	0	0	0.0271973654326596	0.00882920735861912	0	0	0	0	0	0	0.000170338405632523	0	0	0	0	0.00167499432205315	0.00616057233704293	0.00715421303656598	0.0289007494889848	0	0	0	0.0183681580740404	0	0	0.00298092209856916	0.00195889166477402	0	0	0.000227117874176698	0	0	0	0	0.00113558937088349	0.000624574153985919
X11402.MC170.fastq.gz	0	0	0	0	0	0	0	0	9.81619180838794e-05	0	0	0	0	0.126432550492037	0	0	0.000588971508503276	0.000490809590419397	0.00554614837173918	0.000343566713293578	0.117573437384967	0.000809835824192005	0.00689587474539253	0.000196323836167759	0.00419642199808584	7.36214385629095e-05	0.000319026233772608	0	0	0	0	0.000122702397604849	0.000294485754251638	0	0	0.0360254239367837	0.00127610493509043	0.000245404795209698	0	0.338658617389384	0	0	0	0	0	0	0.0194360597806081	0	0.0103806228373702	0.000907997742275884	0	0.000147242877125819	0.0195833026577339	0.00142334781221625	4.90809590419397e-05	0	0	0	0	0	0	0	0.057768288792363	0	0	0.00861370831186041	0	0	0	0	0	0.0915359886132175	0	0	0	0	0	0	0.000147242877125819	0	0	0	0	0	0	0.127389629193354	0.0039019362438342	0	0	0	0.0134236422979705	0	0	0.000638052467545216	0	0	0	0	0	0	0	0	0.00446636727281651	0
X11402.MC171.fastq.gz	0	0	0.00149260482156588	0	0	0	0.000452304491383599	0	0.00018092179655344	0	0.000587995838798679	0.00018092179655344	0	9.04608982767199e-05	0	0	0.0121669908182188	0	0.001130761228459	0	0.171649554480076	9.04608982767199e-05	0.00235198335519472	0	0.0303948618209779	0.00348274458365372	0.00189967886381112	0	0	0	0.339364059885115	0	0	0.00425166221900583	0	0.0333800714641096	0.00280428784657832	0.00189967886381112	0	0.349631371839522	0	0	0	0	0	0	0.00126645257587408	0	0.000904608982767199	0.000633226287937039	0	0.00755348500610611	0	0	0	0	0	0	0	0	0	0.00036184359310688	0.00818671129404315	0	0.00013569134741508	0.00199013976208784	0	0	0	0	0.000452304491383599	0.0152878918087657	0	0	0	0	0	0	0	0	0	0	0	0	0.000949839431905559	0.00230675290605636	0.00018092179655344	0	0	0	0.000768917635352119	0	0	0.00036184359310688	0	0.00117599167759736	0	0	0	0	0	0	0	0
X11402.MC177.fastq.gz	0	0.00193590019359002	0	0	0	0	0	0	0	0	0.0280705528070553	0	0	0	0	0	0	0	0	0	0.00462465046246505	0	0.000107550010755001	0	0.0945902344590234	0	0.000215100021510002	0	0	0	0	0	0	0	0	0.00182835018283502	0.000268875026887503	0	0	0.587545708754571	0	0	0	0	0	0	0.050064530006453	0	0	0.000483975048397505	0	0	0	0	0.00688320068832007	0	0	0	0.0137126263712626	0	0	0	0.0143041514304151	0	0	0	0	0	0.00102172510217251	0.00693697569369757	0	0	0	0	0	0	0	0	0.00290385029038503	0.00440955044095504	0	0	0	0	0	0.134491288449129	0	0	0	0	0.0332329533232953	0	0	0.00118305011830501	0	0	0	0	0.000215100021510002	0.000860400086040009	0	0	0.00838890083889008	0.00172080017208002
X11402.MC182.fastq.gz	0	0.000214167157466403	0	0.0274133961556995	0	0	0	0	0	0	0.00449751030679445	0	0	0	0.000107083578733201	0	0.0333029929860256	0.000160625368099802	0.00117791936606521	0	0.0148310756545484	0	0.0240402634256037	0	0.065695775552819	0	0	0	0	0	0	0	0	0.000321250736199604	0	0.084596027199229	0.00364084167692884	0	0	0.629812068319323	0	0	0	0	0	0	0.0230229694276383	0	0	0.000321250736199604	0	0.000749585051132409	0.000321250736199604	0	0.00257000588959683	0	0	0	0	0	0	0	0.00465813567489425	0	0	0	0	0	0	0.000160625368099802	0	0	0	0	0	0	0	0	0.000535417893666006	0	0	0	0	0	0	0.0714782888044118	0.000267708946833003	0	0	0	0.000160625368099802	0	0	0	0	0	0	0	0	0	0	0	0.00594313861969267	0
X11402.MC186.fastq.gz	0	0.00705388633421135	0.000803607303897495	8.9289700433055e-05	0	0	0	0	0	0	0	0	0	0.0012947006562793	0	0	0.00343765346667262	0	0.0280369659359793	0	0.00906290459395509	0	0.17009687932497	0	0.0588865574355998	0	0	0	0	0	0.146970846912809	0.00450912987186928	0.0220545560069646	0	0	0.0230367427117282	0	0	0	0.250725478816019	0.000223224251082638	0	0	0	0	0.00218759766060985	0.165230590651368	0	0.000446448502165275	0	0	0.0166078842805482	0.000267869101299165	0	0	0	0	0	0	0	0	0	0.00549131657663289	0.000267869101299165	8.9289700433055e-05	0	0	0.00071431760346444	0	0	0.000401803651948748	0.0048662886736015	0	0	0	0	8.9289700433055e-05	0	0.0066520826822626	0	0	0	0	0	0.000580383052814858	0.0477253448814679	0.000312513951515693	0	0	0	0.000625027903031385	0	0	0.000401803651948748	0	0.00433055047100317	0	0	0	0	0	0.0116076610562972	0.00482164382338497	0
X11402.MC190.fastq.gz	0	0.0019502353732347	0	0	0	0	0	0	0	0	0.0143241425689307	0	0	0	0	0	0.000201748486886348	0	0	0	0.0135171486213853	0	0.0591123066577001	0	0.0678547410894418	0	0	0.00336247478143914	0	0	0	0	0	0	0	0.0509078681909886	0	0	0.00282447881640888	0.704236718224613	0.00416946872898453	0	0	0	0	0	0.001546738399462	0.000268997982515131	0	0	0	0	0	0	0.00107599193006052	0	0	0	0.00659045057162071	0	0	0	0.00786819098856759	0	0	0	0	0	0	0	0	0	0	0	0	0.000605245460659045	0	0	0	0	0	0	0	0	0	0.0566240753194351	0	0	0	0	0.00188298587760592	0	0	0	0	0	0	0	0	0	0	0	0.00107599193006052	0
X11402.MC192.fastq.gz	0	0	0	0	0	0.00011889546116577	0	0	0	0	0.000297238652914425	0	0	0.000178343191748655	0	0	0.000297238652914425	0.0260083821300122	0.000208067057040097	0.000208067057040097	0.0410486579674821	0.000178343191748655	0.156347531432988	0.000326962518205868	0.00071337276699462	0	0	0.000148619326457213	0	0.000267514787622983	0	0	0	0.000505305709954523	0	0.00422078887138483	0.000980887554617602	0.00011889546116577	0	0.582379692655233	8.91715958743275e-05	0	0	0	0.00169426032161222	0	0.0137918734952293	0.000386410248788752	0	0	0	0.0218470409892102	0.0130190529976518	0	0	0	0.00469637071604791	0	0	0.000178343191748655	0	0	0.00249680468448117	0	0	0	0	0.00436940819784205	0	0.000416134114080195	0.0129596052670689	0.0172992895996195	0	0	0	0	0	0	0.000326962518205868	0	0	0	0	0	8.91715958743275e-05	0.00181315578277799	0.0340338257587017	0	0	0	0.0538596439080938	0	0	0.00047558184466308	0	0	0	0	0	0	0	0.000683648901703177	0.000921439824034717	0
X11402.MC195.fastq.gz	0	0	0	0	0	0	0	0	0	0	0	9.22395769278072e-05	0	0.00289017341040462	0.0320993727708769	0	9.22395769278072e-05	0.0277333661296274	0	0	0.00196777764112655	0	0.12381625876276	0	0.000153732628213012	0	0	0	0	0.00166031238470053	0	0.000522690935924241	0	0	0	0.0134362317058172	0	0	0	0.056296888451605	0	0	0	0	0	0	0.359027179928668	0.00196777764112655	0	0	0	0	0	0	0.00172180543598573	0	0	0	0.00076866314106506	0	0.00012298610257041	0	0.0013221006026319	0	0	0	0	0.00713319394908375	0	0	0.0536834337719838	0.16080432911081	0.000276718730783421	0.00150657975648752	0.000830156192350264	0.000184479153855614	0.00064567703849465	0	0.00169105891034313	0.00193703111548395	0.00138359365391711	0.000215225679498217	0	0.0147890788340917	0.00218300332062477	0	0.0167568564752183	0.000584183987209445	0.000799409666707662	0	0.0155884885007994	0.00618005165416308	0	0.0111917353339073	6.14930512852048e-05	0	0.0486717500922396	0.00980814167999016	0.000491944410281638	0	0.0116221866929037	0.000399704833353831	0.00488869757717378	0
X11402.MC196.fastq.gz	0	0	0.014590687510506	0	0	0.00255505126912086	0	0	0	0	0	0	0.00114304925197512	0	0.0243066061522945	0.00978315683308119	0.00147924020843839	0.0176836443099681	0	0.000369810052109598	0.0188939317532358	0	0.0863002185241217	0	0.000168095478231636	0	0	0	0.000336190956463271	0	6.72381912926542e-05	0.000100857286938981	0	0	0	0.000437048243402253	0.000100857286938981	0	0	0.229887376029585	0.00047066733904858	0	0	0.00346276685157169	0.000268952765170617	0	0.00302571860816944	0.0063203899815095	0.0898974617582787	6.72381912926542e-05	0.000201714573877963	0.000504286434694907	0.0250126071608674	0	0	0	0.00137838292149941	0.12311312825685	0	0	0	0	0	0.0601781812069255	0	0.00332829046898638	0.0102202050764834	0.00356362413851067	0	0	0.0304589006555724	0.0406118675407632	0	0.0129097327281896	0.000168095478231636	0.000201714573877963	0.000874096486804505	0	0	0	0	0.00591696083375357	0.00208438393007228	0.0194990754748697	0.0124054462934947	0	0.0458564464615902	0.00047066733904858	0.00823667843335014	0	0.0382249117498739	0.00154647839973105	0.000403429147755925	0.00827029752899647	0.00574886535552194	0	0.000537905530341234	0.0215498403092957	0.00110943015632879	0	0.00369810052109598	0	0	0
X11402.MC199.fastq.gz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111827806211877	0	0.16325457477389	0.0013671738063521	0.00785248545186847	0	0.000315501647619715	0	0	0	0	0	0	0.000315501647619715	0	0.00483769193016897	0.00210334431746477	0	0	0.791488466661993	0	0	0	0	0	0	0	0	0	0.000525836079366192	0	0.0163359741989764	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000350557386244128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.01114772488256e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X11402.MC201.fastq.gz	0	0.00029004189494038	0	0	0	0	0	0	0	0	0.00122462133419272	0	0	0.000547856912665163	0	0	0	0.0173702868192072	0	6.44537544311956e-05	0.00244924266838543	0.000193361263293587	0.468578794714792	0	0.00244924266838543	0	0	0	0	0	0	0	0	0	0	0.00122462133419272	9.66806316467934e-05	0	0	0.429165323880116	0	0	0	0	0	0	0.000451176281018369	0	0.0487270383499839	0	0	0	0.000418949403802771	0	0.000161134386077989	0	0	0.000418949403802771	0.000128907508862391	0	0	0	0.000934579439252336	0	0	0	0	0	0	6.44537544311956e-05	0	0.000773445053174347	0	0	0	0	9.66806316467934e-05	0	0	0	0	0	0	0	0.000451176281018369	0.00396390589751853	0	0	0	0	0.0147921366419594	0	0	0.00074121817595875	0	0	0	0	0	0	0	0	0.00422172091524331	0
X11402.MC204.fastq.gz	0	0	0	0.0425124473381846	0	0	0	0	0	0	0	0.000212775011702626	0	0	0.014426145793438	0.0182986510064258	0.0105536405804502	0	0.00178731009830206	0	0.0308098216945402	0	0.0120430656623686	0.000510660028086302	0.0219158262053704	0	0.000127665007021575	0	0	0	0	0.000510660028086302	0	0.000212775011702626	0.000893655049151028	0.0265117664581472	0.000595770032767352	0.00140431507723733	0	0.673092472020086	0	0	0	0	0	0	0.0071066853908677	0	0.00178731009830206	0.00123409506787523	0	0.0235329162943104	0.00165964509128048	0	0	0	0	0	0.000297885016383676	0	0	0	0.00127665007021575	0	0	0	0	0	0	0	0.0011915400655347	0.0302566066641134	0	0	0	0	0	0	0	0	0	0	0	0.000255330014043151	0.0001702200093621	0.000851100046810503	0.018553981020469	0	0	0	0.0198731860930252	0	0	0.0208093961445168	0	0.000127665007021575	0	0	0	0	0	0.00106387505851313	0.013532490744287	0
X11402.MC205.fastq.gz	0.000164951174452362	0	0.000263921879123779	0	0.00184745315386646	0.000263921879123779	0	0	0.000428873053576141	0.00013196093956189	0.000560833993138031	0	0	0	0	0	6.59804697809448e-05	0	0	0	0.0082475587226181	0.000164951174452362	0.0224993401953022	0	0.0151425178147268	0	0	0.00013196093956189	0	0	0	0	0	0	0	0.00145157033518079	0.000329902348904724	0	0	0.858603853259435	0.00257323832145685	0	0	0	0	0	0.00732383214568488	0.000428873053576141	0	0	0.000461863288466614	0.034705727104777	0.00554235946159937	0.000692794932699921	0.000527843758247559	9.89707046714173e-05	0	0	0.000626814462918976	0	0	0	0.00676299815254685	0	0	0	0	0.00158353127474268	0	0	0	0.000527843758247559	0.000164951174452362	0.000296912114014252	0	0	0	0	9.89707046714173e-05	0.000494853523357086	0	0	0	0	0	0.00230931644233307	0.00590525204539456	0	0	0.000725785167590393	0.00851148060174188	0	0	0.00240828714700449	0	0	0	0	0	0	0	0	0.000791765637371338	0.00613618368962787
X11402.MC206.fastq.gz	0	0	0.00105789574918254	0	0	0.00649163300634737	0	0	0	0	0.000577034045008655	0	0.000721292556260819	0	0	0	0	0	0	0.00115406809001731	0.0101942681284862	0	0.00317368724754761	0	0	0	0	0.00423158299673014	0	0	0	0	0.0048086170417388	0	0	0	0	0	0	0.00293325639546067	0.00192344681669552	0	0	0	0	0	0.00389497980380842	9.61723408347759e-05	0	0	0	0	0.0114445085593383	0.00653971917676476	0.000673206385843431	0.000288517022504328	0	0	0	0	0.000913637237930371	0	0.00307751490671283	0	0.0371706097326409	0.000288517022504328	0	0.00317368724754761	0	0.00125024043085209	0.0339969224850933	0.04933641084824	0.000144258511252164	0.0027889978842085	0.00716483939219081	0.000288517022504328	0.00293325639546067	0.00221196383919985	0	0.00908828620888632	0.0156760915560685	0.00226005000961723	0.00908828620888632	0.0907386035776111	0.107953452587036	0.00153875745335641	0.0115406809001731	0.00456818618965186	0.000625120215426043	0	0.341604154645124	0.0285150990575111	0.000961723408347759	0.100115406809002	0.00961723408347759	0	0.0116849394114253	0.00697249471052125	0.00341411809963455	0.0308232352375457	0.00447201384881708	0	0.00177918830544335	0.00201961915753029
X11402.MC208.fastq.gz	0	0	0	0.00334676371198336	0	0	0	0	0	0	0.000259942812581232	0.000194957109435924	0	0	0.00916298414348843	0	0.00500389914218872	0.0188458539121393	0	0	0.0616714322848973	0.00165713543020535	0.239667273199896	0	0.00048739277358981	0	0	0.00016246425786327	0	0	0	0	0	0.00048739277358981	0	0.00152716402391474	0.00048739277358981	0.000129971406290616	0	0.454964907720302	0.000292435664153886	0	9.7478554717962e-05	0	0	0	0.00428905640759033	0.00048739277358981	0.089777748895243	0.000259942812581232	0	0.0211853392253704	0.00506888484533403	0	0	0	0.00048739277358981	0.00503639199376137	0	0	0	0	0	0.0166363400051989	0.00032492851572654	0.00497140629061606	0.00311931375097479	0.000714842734598388	0	0	0	0.0236547959448921	0	0	0	0	0	0	0	0	0	0	0	0.00136469976605147	0.000877306992461658	0.00276189238367559	0.00032492851572654	0	0.000617364179880426	0	0.0175786327008058	0	0	0	0	0	0	0	0.000454899922017156	0	0	0.000389914218871848	0.00116974265661554	0
X11402.MC214.fastq.gz	0	0	0	0	0	0	0	0	0	0	0.00166588821423011	0	0	0	7.78452436556126e-05	0	4.67071461933676e-05	0	0	0	0.0151486844153822	0	0.0384711194146038	0	0.00266230733302195	0	0	0.000311380974622451	0	0.000700607192900514	0	0	0	0	0	0.00194613109139032	0.000155690487311225	0	6.22761949244901e-05	0.743468784057294	0.000202397633504593	0	0	0	0	0	0.0017281644091546	0	0.000622761949244901	0	0	0.0451502413202553	0.0140899891016659	0	0.000638330997976024	9.34142923867352e-05	0.00197726918885256	0	3.11380974622451e-05	0	0	0	0.00202397633504593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00024910477969796	0.00012455238984898	0	0	0	0	0.000840728631480617	0.000389226218278063	0.0894286159115678	0	0	0	0.0299392807099486	0	0	0	0	0.000731745290362759	0	0	0	0	0	0	0.00702164097773626	0
X11402.MC215.fastq.gz	0	0.0053427674091188	0	0.000577596476661492	0	0	0	0	0.000180498898956716	0	0.000866394714992239	0.000577596476661492	0	0	0	0	0.0514421862026642	0	0	0	0.00927764340637522	0	0.0225262625897982	0	0.0209739720587704	0	0	0.00010829933937403	0	0.00256308436518537	0	0.000288798238330746	0	0	0.000288798238330746	0.010938233276777	0	0	0	0.645680661347966	0.000433197357496119	0	0.000830294935200895	0	0	0	0.173134543879282	0.0035016786397603	0.00505396917078806	0	0	0	0	0	0.000505396917078806	0	0	0	0.00371827731850836	0	0	0	0.00555936608786686	0	0	0	0	0	0	0.00393487599725642	0.000144399119165373	0.000288798238330746	0	0	0	0	0.000144399119165373	0	0.000288798238330746	0	0	0	0	0	0	0.025233746074149	0	0	0	0	0.00119129273311433	0	0	0	0	0	0	0	0	0	0	0	0.00440417313454388	0
X11402.MC216.fastq.gz	0.000422803185117328	0	0.000140934395039109	0	0.000845606370234656	0.000387569586357551	0.000669438376435769	0	0	0	0.00144457754915087	0.00225495032062575	0.000986540765273765	0.00933690367134099	0.0456275103939116	0	0	0.0303008949334085	0	7.04671975195546e-05	0.00440419984497217	0	0.182650975970686	0	0.00162074554294976	0	0.000140934395039109	0.0116270875907265	0.000352335987597773	0.000211401592558664	0	0.000281868790078219	0	0	0	0.0315693044887605	0.00052850398139666	0.000105700796279332	0	0.417341977309562	0.0132478331336763	0.00102177436403354	0.000176167993798887	0	0	0.000281868790078219	0.0182862377563244	0.00542597420900571	0.038298921851878	0	0	7.04671975195546e-05	0	0.000281868790078219	0.000246635191318441	0	0.000986540765273765	0	0	0.00105700796279332	7.04671975195546e-05	0	0	0	0.00327672468465929	0.000458036783877105	0	0.00151504474667042	0	0	0.0762102741173983	0.00725812134451413	0	0.00588401099288281	0	0	0.000105700796279332	0	0	0.000281868790078219	0.00944260446762032	0.00539074061024593	0	0.0144105418927489	0.000317102388837996	0.000281868790078219	0.0153618490592629	0	0	0	0.0188852089352406	0.00271298710450285	0	0.0026425199069833	0	0	0.000739905573955324	0	0.00126840955535198	0	0	0.000493270382636883	0.010288210837855	0
